GO_ID,GO_term,Category,gene_name
GO:0003727,single-stranded RNA binding,Function,yejK
GO:0003727,single-stranded RNA binding,Function,nfi
GO:0043590,bacterial nucleoid,Component,slmA
GO:0043590,bacterial nucleoid,Component,rdgC
GO:0043590,bacterial nucleoid,Component,mrr
GO:0043590,bacterial nucleoid,Component,yejK
GO:0043590,bacterial nucleoid,Component,recQ
GO:0016434,rRNA (cytosine) methyltransferase activity,Function,rlmI
GO:0015886,heme transport,Process,dppC
GO:0015886,heme transport,Process,ccmE
GO:0015886,heme transport,Process,ccmA
GO:0015886,heme transport,Process,dppD
GO:0015886,heme transport,Process,dppA
GO:0015886,heme transport,Process,dppF
GO:0015886,heme transport,Process,ccmD
GO:0015886,heme transport,Process,dppB
GO:0015886,heme transport,Process,ccmC
GO:0018063,cytochrome c-heme linkage,Process,ccmE
GO:0018063,cytochrome c-heme linkage,Process,ccmF
GO:0004730,pseudouridylate synthase activity,Function,psuG
GO:0016798,"hydrolase activity, acting on glycosyl bonds",Function,psuG
GO:0004867,serine-type endopeptidase inhibitor activity,Function,eco
GO:0008924,malate dehydrogenase (quinone) activity,Function,mqo
GO:0017003,protein-heme linkage,Process,ccmC
GO:0015315,organophosphate:inorganic phosphate antiporter activity,Function,glpT
GO:0015527,glycerol-phosphate:inorganic phosphate antiporter activity,Function,glpT
GO:0015793,glycerol transport,Process,glpF
GO:0015793,glycerol transport,Process,glpT
GO:0015794,glycerol-3-phosphate transmembrane transport,Process,ugpE
GO:0015794,glycerol-3-phosphate transmembrane transport,Process,ugpA
GO:0015794,glycerol-3-phosphate transmembrane transport,Process,ugpB
GO:0015794,glycerol-3-phosphate transmembrane transport,Process,glpT
GO:0015794,glycerol-3-phosphate transmembrane transport,Process,ugpC
GO:0035515,oxidative RNA demethylase activity,Function,alkB
GO:0035552,oxidative single-stranded DNA demethylation,Process,alkB
GO:0035553,oxidative single-stranded RNA demethylation,Process,alkB
GO:0043734,DNA-N1-methyladenine dioxygenase activity,Function,alkB
GO:0051213,dioxygenase activity,Function,alkB
GO:0070989,oxidative demethylation,Process,alkB
GO:0080111,DNA demethylation,Process,ada
GO:0080111,DNA demethylation,Process,alkB
GO:0018125,peptidyl-cysteine methylation,Process,ada
GO:0017013,protein flavinylation,Process,sdhE
GO:0017013,protein flavinylation,Process,ftp
GO:0004367,glycerol-3-phosphate dehydrogenase [NAD+] activity,Function,glpD
GO:0004367,glycerol-3-phosphate dehydrogenase [NAD+] activity,Function,glpA
GO:0004368,glycerol-3-phosphate dehydrogenase (quinone) activity,Function,glpA
GO:0004368,glycerol-3-phosphate dehydrogenase (quinone) activity,Function,glpB
GO:0004368,glycerol-3-phosphate dehydrogenase (quinone) activity,Function,glpC
GO:0004368,glycerol-3-phosphate dehydrogenase (quinone) activity,Function,glpD
GO:0009331,glycerol-3-phosphate dehydrogenase complex,Component,glpA
GO:0009331,glycerol-3-phosphate dehydrogenase complex,Component,glpB
GO:0009331,glycerol-3-phosphate dehydrogenase complex,Component,glpD
GO:0009331,glycerol-3-phosphate dehydrogenase complex,Component,glpC
GO:0046168,glycerol-3-phosphate catabolic process,Process,glpA
GO:0046168,glycerol-3-phosphate catabolic process,Process,glpB
GO:0046168,glycerol-3-phosphate catabolic process,Process,glpD
GO:0046168,glycerol-3-phosphate catabolic process,Process,glpC
GO:0005247,voltage-gated chloride channel activity,Function,clcA
GO:0006821,chloride transport,Process,clcA
GO:0015299,solute:proton antiporter activity,Function,alaE
GO:0015299,solute:proton antiporter activity,Function,clcA
GO:0031404,chloride ion binding,Function,gph
GO:0031404,chloride ion binding,Function,clcA
GO:0043168,anion binding,Function,clcA
GO:0015914,phospholipid transport,Process,mlaC
GO:0015914,phospholipid transport,Process,mlaD
GO:0015914,phospholipid transport,Process,ompC
GO:0015914,phospholipid transport,Process,mlaE
GO:0015914,phospholipid transport,Process,mlaB
GO:0015914,phospholipid transport,Process,mlaF
GO:0019142,2-hydroxyglutarate synthase activity,Function,menD
GO:0070204,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity,Function,menD
GO:0031670,cellular response to nutrient,Process,ypdA
GO:0006101,citrate metabolic process,Process,acnA
GO:0008889,glycerophosphodiester phosphodiesterase activity,Function,glpQ
GO:0008889,glycerophosphodiester phosphodiesterase activity,Function,ugpQ
GO:0003985,acetyl-CoA C-acetyltransferase activity,Function,leuA
GO:0003985,acetyl-CoA C-acetyltransferase activity,Function,atoB
GO:0003985,acetyl-CoA C-acetyltransferase activity,Function,fadI
GO:0003985,acetyl-CoA C-acetyltransferase activity,Function,yqeF
GO:0043442,acetoacetic acid catabolic process,Process,atoB
GO:0006124,ferredoxin metabolic process,Process,yfaE
GO:0016836,hydro-lyase activity,Function,dsdA
GO:0016836,hydro-lyase activity,Function,frlB
GO:0016836,hydro-lyase activity,Function,menC
GO:0016836,hydro-lyase activity,Function,caiD
GO:0070205,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase activity",Function,menH
GO:0004170,dUTP diphosphatase activity,Function,nudI
GO:0004170,dUTP diphosphatase activity,Function,dut
GO:0047840,dCTP diphosphatase activity,Function,nudI
GO:0008756,o-succinylbenzoate-CoA ligase activity,Function,menE
GO:0008234,cysteine-type peptidase activity,Function,elaD
GO:0016579,protein deubiquitination,Process,elaD
GO:0031668,cellular response to extracellular stimulus,Process,kdpD
GO:0071472,cellular response to salt stress,Process,kdpD
GO:0008935,"1,4-dihydroxy-2-naphthoyl-CoA synthase activity",Function,menB
GO:0071890,bicarbonate binding,Function,menB
GO:0006559,L-phenylalanine catabolic process,Process,yibF
GO:0006559,L-phenylalanine catabolic process,Process,yfcF
GO:0006749,glutathione metabolic process,Process,gor
GO:0006749,glutathione metabolic process,Process,yibF
GO:0006749,glutathione metabolic process,Process,yfcF
GO:0016034,maleylacetoacetate isomerase activity,Function,yfcF
GO:0016034,maleylacetoacetate isomerase activity,Function,yibF
GO:0004518,nuclease activity,Function,rbn
GO:0004518,nuclease activity,Function,yqgF
GO:0004532,exoribonuclease activity,Function,rbn
GO:0016891,"endoribonuclease activity, producing 5'-phosphomonoesters",Function,chpB
GO:0016891,"endoribonuclease activity, producing 5'-phosphomonoesters",Function,rbn
GO:0016891,"endoribonuclease activity, producing 5'-phosphomonoesters",Function,nfi
GO:0016896,"exoribonuclease activity, producing 5'-phosphomonoesters",Function,rnr
GO:0016896,"exoribonuclease activity, producing 5'-phosphomonoesters",Function,rbn
GO:0042779,tRNA 3'-trailer cleavage,Process,rbn
GO:0042781,3'-tRNA processing endoribonuclease activity,Function,rbn
GO:0042781,3'-tRNA processing endoribonuclease activity,Function,rnpA
GO:0006285,"base-excision repair, AP site formation",Process,mutM
GO:0006285,"base-excision repair, AP site formation",Process,mug
GO:0006285,"base-excision repair, AP site formation",Process,nth
GO:0006285,"base-excision repair, AP site formation",Process,alkA
GO:0008534,oxidized purine nucleobase lesion DNA N-glycosylase activity,Function,mutM
GO:0034039,"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity",Function,mutY
GO:0034039,"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity",Function,mutM
GO:0004756,"selenide, water dikinase activity",Function,selD
GO:0070329,tRNA seleno-modification,Process,selU
GO:0070329,tRNA seleno-modification,Process,selD
GO:0002953,5'-deoxynucleotidase activity,Function,yfdR
GO:0002953,5'-deoxynucleotidase activity,Function,yfbR
GO:0006226,dUMP biosynthetic process,Process,yfbR
GO:0006226,dUMP biosynthetic process,Process,dut
GO:0010139,pyrimidine deoxyribonucleotide salvage,Process,yfbR
GO:0050897,cobalt ion binding,Function,dgt
GO:0050897,cobalt ion binding,Function,argE
GO:0050897,cobalt ion binding,Function,hxpA
GO:0050897,cobalt ion binding,Function,slyD
GO:0050897,cobalt ion binding,Function,yfdR
GO:0050897,cobalt ion binding,Function,zraP
GO:0050897,cobalt ion binding,Function,yfbR
GO:0050897,cobalt ion binding,Function,dapE
GO:0050897,cobalt ion binding,Function,glyA
GO:0004021,L-alanine:2-oxoglutarate aminotransferase activity,Function,alaA
GO:0004021,L-alanine:2-oxoglutarate aminotransferase activity,Function,alaC
GO:0006523,alanine biosynthetic process,Process,alaA
GO:0006523,alanine biosynthetic process,Process,alaC
GO:0019272,L-alanine biosynthetic process from pyruvate,Process,alaA
GO:0019272,L-alanine biosynthetic process from pyruvate,Process,alaC
GO:2001251,negative regulation of chromosome organization,Process,yfbV
GO:0006083,acetate metabolic process,Process,ackA
GO:0006083,acetate metabolic process,Process,pta
GO:0006083,acetate metabolic process,Process,scpC
GO:0019413,acetate biosynthetic process,Process,ackA
GO:0019413,acetate biosynthetic process,Process,pta
GO:0019542,propionate biosynthetic process,Process,ackA
GO:0043136,glycerol-3-phosphatase activity,Function,hxpA
GO:0008959,phosphate acetyltransferase activity,Function,eutD
GO:0008959,phosphate acetyltransferase activity,Function,pta
GO:0019427,acetyl-CoA biosynthetic process from acetate,Process,pta
GO:0045733,acetate catabolic process,Process,acs
GO:0045733,acetate catabolic process,Process,pta
GO:0070689,L-threonine catabolic process to propionate,Process,tdcE
GO:0070689,L-threonine catabolic process to propionate,Process,pta
GO:0006760,folic acid-containing compound metabolic process,Process,folX
GO:0006760,folic acid-containing compound metabolic process,Process,folB
GO:0008719,dihydroneopterin triphosphate 2'-epimerase activity,Function,folX
GO:0010810,regulation of cell-substrate adhesion,Process,cpxR
GO:0010810,regulation of cell-substrate adhesion,Process,nlpE
GO:0033711,4-phosphoerythronate dehydrogenase activity,Function,pdxB
GO:0036001,'de novo' pyridoxal 5'-phosphate biosynthetic process,Process,pdxB
GO:0005291,high-affinity L-histidine transmembrane transporter activity,Function,hisQ
GO:0005291,high-affinity L-histidine transmembrane transporter activity,Function,hisP
GO:0015817,histidine transport,Process,hisP
GO:0089709,L-histidine transmembrane transport,Process,hisQ
GO:0089709,L-histidine transmembrane transport,Process,hisP
GO:1903810,L-histidine import across plasma membrane,Process,hisQ
GO:1903810,L-histidine import across plasma membrane,Process,hisP
GO:0055070,copper ion homeostasis,Process,cutC
GO:0055070,copper ion homeostasis,Process,ndh
GO:0004044,amidophosphoribosyltransferase activity,Function,purF
GO:0008866,fructuronate reductase activity,Function,uxuB
GO:0042840,D-glucuronate catabolic process,Process,kdgK
GO:0042840,D-glucuronate catabolic process,Process,kduD
GO:0042840,D-glucuronate catabolic process,Process,uxuB
GO:0042840,D-glucuronate catabolic process,Process,uxaC
GO:0042840,D-glucuronate catabolic process,Process,kduI
GO:0042840,D-glucuronate catabolic process,Process,uxuA
GO:0003989,acetyl-CoA carboxylase activity,Function,accD
GO:0003989,acetyl-CoA carboxylase activity,Function,accB
GO:0004808,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity,Function,mnmC
GO:0004354,glutamate dehydrogenase (NADP+) activity,Function,gdhA
GO:0006537,glutamate biosynthetic process,Process,gdhA
GO:0006537,glutamate biosynthetic process,Process,gltB
GO:0006537,glutamate biosynthetic process,Process,gltD
GO:0006537,glutamate biosynthetic process,Process,glsA1
GO:0006537,glutamate biosynthetic process,Process,glsA2
GO:0004733,pyridoxamine-phosphate oxidase activity,Function,pdxH
GO:1902444,riboflavin binding,Function,pdxH
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",Function,epmC
GO:1901260,peptidyl-lysine hydroxylation involved in bacterial-type EF-P lysine modification,Process,epmC
GO:0031241,periplasmic side of cell outer membrane,Component,mliC
GO:0031241,periplasmic side of cell outer membrane,Component,lpoB
GO:0031241,periplasmic side of cell outer membrane,Component,ppk
GO:0031241,periplasmic side of cell outer membrane,Component,lpoA
GO:0031241,periplasmic side of cell outer membrane,Component,rcsF
GO:0004107,chorismate synthase activity,Function,aroC
GO:0101006,protein histidine phosphatase activity,Function,sixA
GO:0015603,iron chelate transmembrane transporter activity,Function,fecD
GO:0015603,iron chelate transmembrane transporter activity,Function,fecC
GO:0015483,long-chain fatty acid transporting porin activity,Function,fadL
GO:0015909,long-chain fatty acid transport,Process,fadL
GO:0050163,oxaloacetate tautomerase activity,Function,fumA
GO:0019148,D-cysteine desulfhydrase activity,Function,dcyD
GO:0019149,3-chloro-D-alanine dehydrochlorinase activity,Function,dcyD
GO:0019447,D-cysteine catabolic process,Process,dcyD
GO:0046416,D-amino acid metabolic process,Process,dcyD
GO:0004794,L-threonine ammonia-lyase activity,Function,ilvA
GO:0004794,L-threonine ammonia-lyase activity,Function,tdcB
GO:0004794,L-threonine ammonia-lyase activity,Function,dsdA
GO:0008721,D-serine ammonia-lyase activity,Function,dsdA
GO:0036088,D-serine catabolic process,Process,dsdA
GO:0051410,detoxification of nitrogen compound,Process,dsdA
GO:0070178,D-serine metabolic process,Process,dsdA
GO:0010039,response to iron ion,Process,fecB
GO:0055072,iron ion homeostasis,Process,fecB
GO:0033608,formyl-CoA transferase activity,Function,frc
GO:0015136,sialic acid transmembrane transporter activity,Function,nanC
GO:0015136,sialic acid transmembrane transporter activity,Function,nanT
GO:0001561,fatty acid alpha-oxidation,Process,oxc
GO:0008949,oxalyl-CoA decarboxylase activity,Function,oxc
GO:0016830,carbon-carbon lyase activity,Function,garL
GO:0016830,carbon-carbon lyase activity,Function,oxc
GO:0033611,oxalate catabolic process,Process,oxc
GO:0008951,palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity,Function,lpxP
GO:0004340,glucokinase activity,Function,alsK
GO:0004340,glucokinase activity,Function,glk
GO:0015553,xanthosine transmembrane transporter activity,Function,xapB
GO:0055086,nucleobase-containing small molecule metabolic process,Process,xapB
GO:0055086,nucleobase-containing small molecule metabolic process,Process,xapA
GO:0000103,sulfate assimilation,Process,cysQ
GO:0000103,sulfate assimilation,Process,cysZ
GO:0009675,high-affinity sulfate:proton symporter activity,Function,cysZ
GO:0015116,sulfate transmembrane transporter activity,Function,cysZ
GO:0019344,cysteine biosynthetic process,Process,cysZ
GO:1902358,sulfate transmembrane transport,Process,cysZ
GO:0004124,cysteine synthase activity,Function,cysK
GO:0004124,cysteine synthase activity,Function,cysM
GO:0006535,cysteine biosynthetic process from serine,Process,cysK
GO:0006535,cysteine biosynthetic process from serine,Process,cysM
GO:0006535,cysteine biosynthetic process from serine,Process,cysE
GO:0009333,cysteine synthase complex,Component,cysK
GO:0009333,cysteine synthase complex,Component,cysE
GO:0006148,inosine catabolic process,Process,xapA
GO:0006149,deoxyinosine catabolic process,Process,xapA
GO:0006161,deoxyguanosine catabolic process,Process,xapA
GO:0046115,guanosine catabolic process,Process,xapA
GO:0047975,guanosine phosphorylase activity,Function,xapA
GO:1903228,xanthosine catabolic process,Process,xapA
GO:0008965,phosphoenolpyruvate-protein phosphotransferase activity,Function,ptsI
GO:0008965,phosphoenolpyruvate-protein phosphotransferase activity,Function,ptsP
GO:0008965,phosphoenolpyruvate-protein phosphotransferase activity,Function,ptsH
GO:0019197,phosphoenolpyruvate-dependent sugar phosphotransferase complex,Component,ptsI
